label,nbPixels,meanB0,meanB1,meanB2,varB0,varB1,varB2
18912,1254,75.527114868164062,40.737640380859375,8.708930969238281,118.970870971679688,62.958198547363281,7.639870643615723
18024,1284,3.006230592727661,22.478971481323242,13.703270912170410,27.608690261840820,51.234947204589844,15.273529052734375
14657,11229,87.719833374023438,49.382137298583984,12.143289566040039,302.434631347656250,197.411117553710938,76.020881652832031
19351,1504,102.327125549316406,67.386306762695312,27.104389190673828,704.238830566406250,647.235168457031250,449.446868896484375
16948,3245,29.230199813842773,48.783668518066406,15.676424980163574,555.307312011718750,343.469177246093750,80.910064697265625
20383,3902,7.534597873687744,27.997694015502930,10.703742027282715,148.860504150390625,47.271213531494141,27.202648162841797
19891,1022,0.997064590454102,16.193737030029297,15.183953285217285,0.020559461787343,1.053532123565674,5.490128993988037
20618,3923,1.685699701309204,32.348968505859375,21.875095367431641,4.336937427520752,22.388385772705078,28.214908599853516
20852,1198,7.146911621093750,45.159431457519531,21.150249481201172,10.058603286743164,11.960317611694336,48.460266113281250
19166,1957,1.741951942443848,14.002554893493652,3.871231555938721,2.003417968750000,15.251006126403809,18.455802917480469
19985,1574,18.913595199584961,48.719821929931641,14.372300148010254,112.937225341796875,73.358871459960938,14.616557121276855
24568,1146,7.239092350006104,31.132635116577148,25.724258422851562,67.093872070312500,166.909927368164062,28.351856231689453
24594,2454,116.372047424316406,88.217605590820312,42.381416320800781,699.025695800781250,767.703247070312500,651.537292480468750
26876,2201,112.323944091796875,75.445709228515625,29.658336639404297,310.456359863281250,204.381820678710938,97.114151000976562
29021,2147,133.800186157226562,102.940383911132812,52.093154907226562,858.246032714843750,378.921722412109375,157.327819824218750
30300,1971,140.914260864257812,121.112129211425781,83.851852416992188,273.368530273437500,125.617256164550781,144.441116333007812
24525,2508,137.077758789062500,117.771926879882812,71.862838745117188,660.922241210937500,315.165527343750000,319.732360839843750
30457,1182,171.802032470703125,140.351104736328125,85.149749755859375,105.889923095703125,126.287895202636719,194.988998413085938
27087,3014,169.516250610351562,144.774383544921875,102.262107849121094,134.053771972656250,145.010284423828125,275.920349121093750
26004,1726,100.062568664550781,67.193511962890625,33.681922912597656,312.873046875000000,271.407257080078125,287.119049072265625
29566,2077,13.510351181030273,36.265766143798828,32.821376800537109,75.224967956542969,97.040100097656250,36.721942901611328
26045,4468,27.844673156738281,61.406894683837891,43.804386138916016,524.779113769531250,346.628173828125000,106.924331665039062
30178,1197,131.652465820312500,110.148704528808594,75.658309936523438,338.235778808593750,186.642135620117188,115.638374328613281
26889,1817,126.008255004882812,84.873420715332031,37.942211151123047,633.607910156250000,375.040191650390625,180.996002197265625
27559,1586,152.740859985351562,135.205551147460938,97.564315795898438,457.160888671875000,339.121765136718750,425.345123291015625
31973,1777,122.849182128906250,82.201461791992188,28.441755294799805,831.952697753906250,697.141906738281250,597.462951660156250
32031,1232,89.908279418945312,55.036525726318359,15.247565269470215,148.866775512695312,134.909423828125000,49.156375885009766
32740,1244,120.408363342285156,85.526527404785156,35.511253356933594,785.372497558593750,828.347534179687500,969.939575195312500
34414,1165,101.008583068847656,64.020599365234375,18.018884658813477,296.941589355468750,261.728088378906250,87.721298217773438
33870,3230,82.748916625976562,49.387615203857422,14.133127212524414,115.308761596679688,71.963607788085938,16.758361816406250
32933,2115,7.551300048828125,41.156501770019531,16.800472259521484,73.881355285644531,69.745147705078125,28.237375259399414
36315,2184,123.821426391601562,89.526100158691406,25.251373291015625,456.218963623046875,355.923950195312500,40.374256134033203
33161,2162,9.038852691650391,26.065679550170898,15.034227371215820,117.756011962890625,102.252021789550781,21.951627731323242
37357,1417,66.778404235839844,37.623146057128906,13.631615638732910,162.220687866210938,112.942619323730469,21.896694183349609
35531,1863,110.398818969726562,75.616744995117188,20.068706512451172,381.978515625000000,291.515563964843750,89.355094909667969
35238,1495,122.137123107910156,79.745819091796875,24.989297866821289,450.516723632812500,287.517395019531250,180.831237792968750
38529,2608,89.186347961425781,52.398773193359375,18.981210708618164,483.259674072265625,443.004028320312500,135.670166015625000
36809,1515,90.505607604980469,57.900329589843750,17.435644149780273,238.181640625000000,83.344779968261719,35.507575988769531
40628,1192,116.447982788085938,78.855705261230469,33.395133972167969,781.066345214843750,704.941223144531250,273.292083740234375
39324,1014,117.885604858398438,81.093688964843750,28.792900085449219,180.853897094726562,144.762588500976562,89.915596008300781
37801,2555,58.725635528564453,47.262622833251953,14.988258361816406,369.933044433593750,274.991577148437500,77.123580932617188
41011,1965,122.243766784667969,87.807632446289062,39.015777587890625,281.459259033203125,286.950622558593750,206.134674072265625
41316,1050,89.549522399902344,65.176193237304688,32.390476226806641,704.573852539062500,469.676361083984375,206.810302734375000
39057,1132,149.597167968750000,122.596290588378906,67.798583984375000,517.690551757812500,492.199829101562500,421.600341796875000
43332,1326,95.448715209960938,57.969078063964844,20.504524230957031,243.311691284179688,233.809432983398438,60.902217864990234
43192,1819,58.589336395263672,30.274875640869141,11.937328338623047,140.215621948242188,102.726348876953125,27.052177429199219
44648,2317,105.269744873046875,73.273628234863281,30.350021362304688,312.504302978515625,259.981445312500000,113.987586975097656
46679,2789,74.542846679687500,38.273574829101562,13.072069168090820,238.175033569335938,172.960540771484375,38.150825500488281
39750,1781,155.253784179687500,128.965194702148438,80.165077209472656,866.071899414062500,706.449462890625000,869.410644531250000
49246,3435,144.600296020507812,106.070449829101562,41.315574645996094,181.157836914062500,140.178222656250000,40.626091003417969
47443,1232,120.524353027343750,90.791397094726562,43.008117675781250,153.327377319335938,141.264831542968750,73.060928344726562
49521,3985,116.708656311035156,95.828353881835938,52.940776824951172,318.338348388671875,190.663650512695312,147.341369628906250
48175,1043,137.743041992187500,114.510070800781250,67.599235534667969,207.318618774414062,103.756240844726562,138.094528198242188
48725,2361,165.163909912109375,131.743331909179688,65.397293090820312,221.194915771484375,196.588134765625000,231.418212890625000
43047,2305,107.327980041503906,83.973968505859375,45.730587005615234,294.687500000000000,245.581161499023438,157.448562622070312
48468,1134,116.101409912109375,82.168434143066406,30.538801193237305,332.065307617187500,173.072372436523438,59.945167541503906
50736,1467,120.349693298339844,86.696662902832031,29.897750854492188,318.019104003906250,180.753067016601562,69.450630187988281
47267,3011,135.580200195312500,102.790435791015625,47.786117553710938,182.102325439453125,164.253158569335938,108.315116882324219
48186,3312,134.655502319335938,101.535629272460938,46.065216064453125,198.143157958984375,157.819396972656250,69.174270629882812
41538,2695,151.649719238281250,114.679779052734375,51.803710937500000,257.716400146484375,262.117309570312500,556.652954101562500
51598,1337,2.946896076202393,34.001495361328125,15.643231391906738,8.424572944641113,29.254491806030273,24.079950332641602
52835,1532,86.728462219238281,55.740207672119141,14.146866798400879,213.903991699218750,125.536575317382812,22.317398071289062
51359,2495,102.036071777343750,63.012424468994141,15.896192550659180,289.705688476562500,244.141540527343750,48.377758026123047
52842,1913,100.237846374511719,61.926292419433594,20.059068679809570,263.711303710937500,157.432525634765625,67.892425537109375
53752,2053,115.022895812988281,68.798828125000000,19.122261047363281,381.235870361328125,300.358673095703125,167.823745727539062
56526,1115,36.912109375000000,23.095067977905273,7.812556266784668,174.245391845703125,52.678581237792969,4.937008857727051
55577,3474,112.822395324707031,72.618881225585938,23.719055175781250,545.720703125000000,338.555145263671875,82.371940612792969
55751,1463,47.608337402343750,30.749828338623047,9.353383064270020,838.435363769531250,311.283508300781250,68.619903564453125
58381,2821,72.996101379394531,43.313716888427734,15.907479286193848,226.899642944335938,155.928726196289062,54.083290100097656
58206,1909,120.220008850097656,83.542167663574219,32.392353057861328,250.589096069335938,160.377883911132812,32.001636505126953
61738,5044,97.757530212402344,66.651466369628906,27.224821090698242,168.283157348632812,128.232406616210938,37.840423583984375
60725,1010,99.675247192382812,68.215843200683594,26.708909988403320,97.105056762695312,67.862243652343750,20.729867935180664
61836,1821,86.425041198730469,60.327293395996094,27.939594268798828,244.097259521484375,216.373077392578125,164.805145263671875
60809,2000,116.208503723144531,74.603996276855469,24.270500183105469,148.866439819335938,90.940467834472656,15.708229064941406
59906,1338,112.452163696289062,76.864723205566406,29.960388183593750,280.501129150390625,218.030670166015625,162.044036865234375
64559,1757,75.555488586425781,81.514511108398438,32.143424987792969,302.192474365234375,271.633819580078125,89.020431518554688
64057,2398,134.817352294921875,121.184738159179688,71.597167968750000,503.419281005859375,312.724243164062500,368.797241210937500
66967,1730,177.428329467773438,156.498840332031250,113.706939697265625,128.798156738281250,162.218627929687500,279.855407714843750
62880,5861,162.957519531250000,133.842178344726562,88.857192993164062,251.096252441406250,229.664169311523438,221.022521972656250
64633,2343,17.459667205810547,28.387537002563477,37.085361480712891,94.720726013183594,106.536399841308594,54.148162841796875
66152,1917,122.319770812988281,106.958786010742188,79.425140380859375,253.485382080078125,130.923797607421875,104.578811645507812
67455,1795,128.480224609375000,102.108634948730469,66.118659973144531,128.311035156250000,65.936454772949219,33.299610137939453
66899,1508,142.514587402343750,116.183021545410156,74.922416687011719,389.141326904296875,307.473114013671875,274.747192382812500
66338,1781,156.544082641601562,117.879844665527344,54.404266357421875,181.824722290039062,177.740447998046875,308.049713134765625
67740,2670,140.721725463867188,114.661048889160156,75.564422607421875,104.290748596191406,79.649307250976562,86.654930114746094
65185,3080,147.120773315429688,120.625328063964844,75.839935302734375,240.067550659179688,153.025009155273438,142.734008789062500
70343,1789,165.183349609375000,129.500274658203125,71.445503234863281,177.894851684570312,169.436248779296875,267.467559814453125
68874,1304,125.104293823242188,100.719322204589844,62.011501312255859,253.091323852539062,239.557174682617188,197.888717651367188
66538,1571,111.411842346191406,83.625076293945312,44.967536926269531,167.360504150390625,145.070068359375000,102.388214111328125
70128,2644,156.059753417968750,135.313537597656250,89.998863220214844,220.431335449218750,161.428680419921875,218.631851196289062
72998,2998,86.643432617187500,57.321880340576172,20.224483489990234,160.538543701171875,82.921585083007812,32.289581298828125
73972,1795,133.353759765625000,98.916992187500000,38.066852569580078,135.314376831054688,116.447044372558594,88.462654113769531
76104,2499,144.533416748046875,110.965583801269531,50.438175201416016,230.190551757812500,134.908721923828125,26.114292144775391
75484,1406,169.872695922851562,133.147232055664062,58.984352111816406,119.948753356933594,118.771530151367188,100.808540344238281
73091,1008,155.895828247070312,136.325393676757812,87.724205017089844,377.972198486328125,544.734863281250000,703.616210937500000
75548,1621,171.420730590820312,145.190628051757812,83.783470153808594,86.204940795898438,82.397529602050781,117.433952331542969
79066,17427,154.284790039062500,122.173240661621094,64.872268676757812,185.179840087890625,146.908752441406250,68.651901245117188
77250,2007,168.639266967773438,137.091674804687500,72.821624755859375,182.787643432617188,187.230316162109375,140.660018920898438
78946,1369,197.257858276367188,178.020446777343750,135.796203613281250,80.921051025390625,159.666671752929688,393.029235839843750
78010,1746,167.850509643554688,141.507446289062500,86.734825134277344,160.052719116210938,160.297988891601562,179.845275878906250
78734,4567,28.379899978637695,75.202323913574219,26.727830886840820,99.968460083007812,99.493209838867188,79.652816772460938
77376,3580,48.634357452392578,77.488548278808594,29.117597579956055,223.344787597656250,93.735679626464844,40.637470245361328
75477,10739,134.335418701171875,114.767761230468750,69.280197143554688,242.713348388671875,142.863098144531250,96.942817687988281
79167,6009,145.985687255859375,124.226493835449219,79.252784729003906,459.227691650390625,429.189086914062500,474.618499755859375
85924,3643,104.555038452148438,70.404609680175781,28.687620162963867,210.494232177734375,119.606811523437500,79.057250976562500
87671,1986,116.379653930664062,86.863044738769531,44.643001556396484,91.694709777832031,80.439292907714844,50.697227478027344
88917,1332,120.083335876464844,93.300300598144531,52.129878997802734,249.657394409179688,210.371154785156250,151.247741699218750
90570,1049,158.433746337890625,124.838897705078125,67.967590332031250,126.601142883300781,89.166030883789062,59.892173767089844
91021,2214,164.865402221679688,130.587631225585938,70.579040527343750,107.839134216308594,109.406234741210938,137.489379882812500
